time    open      close       high        low       volume         money
20140616140000  2180.3900  2188.7100  2194.1000  2180.3900   1578705400   14186897408
20140616150000  2189.0400  2191.8600  2196.3400  2189.0400   1812720000   16075501568
20140617103000  2185.6800  2177.1300  2185.6800  2174.1800   1598643700   15166271488
20140617113000  2176.9700  2174.9200  2178.2000  2172.0000    933958100    8977364992
20140617140000  2174.7500  2174.4200  2176.0500  2170.0600   1057308200    9572331520
20140617150000  2175.2100  2169.6700  2175.2100  2168.4900   1403456400   12529010688
20140618103000  2169.2500  2170.4300  2172.5500  2165.8400   1404884500   12844298240
20140618113000  2171.3000  2164.7500  2172.2300  2164.7500   1042940300    8844929024
20140618140000  2164.7100  2164.0400  2164.7100  2158.5900   1151795200    9480685568
20140618150000  2163.6400  2160.2400  2164.6000  2159.2800   1346769600   11368181760
20140619103000  2161.4300  2156.1600  2166.3700  2152.0100   1312366100   11648200704
20140619113000  2155.8700  2150.5700  2156.5900  2150.4100    797513500    7128043520
20140619140000  2150.5700  2139.4800  2153.3700  2138.4600   1261883200   11090341888
20140619150000  2139.1300  2126.9100  2139.4700  2119.7300   1944501600   16163160064
20140620103000  2124.9600  2130.7800  2133.0100  2124.8300   1203454100   10272239616
20140620113000  2130.3700  2123.4600  2135.0600  2122.5200    898200700    7899721728
20140620140000  2123.3500  2128.8200  2132.9800  2120.8200    920707200    7531835392
20140620150000  2128.8600  2136.7300  2136.8200  2126.6200   1217010000    9721917440
20140623103000  2137.9300  2144.1400  2146.9800  2135.6100   1305639200   11917733888
20140623113000  2144.3200  2137.7600  2144.5300  2134.1600    736551200    6763171840
20140623140000  2137.7500  2141.1300  2143.5200  2137.7200    939310600    8268736512
20140623150000  2140.8300  2134.1100  2141.8400  2132.7100   1136424600   10162788352
20140624103000  2131.6900  2133.2300  2137.3800  2130.4100   1084300900   10760904704
20140624113000  2133.1500  2143.0800  2143.1600  2132.9500    978243900    9284272128
20140624140000  2143.5300  2137.1000  2144.6700  2136.3100    900760000    8310050816
20140624150000  2137.2900  2144.8200  2145.2100  2137.2900   1053130800   10423275520
20140625103000  2141.7300  2133.9800  2141.7300  2126.0300   1256921800   11728977920
20140625113000  2134.7300  2131.6200  2136.0100  2130.4100    844797200    7585744896
20140625140000  2131.8900  2132.3700  2135.5100  2128.5200    684093800    6135914496
20140625150000  2132.4700  2133.3700  2133.9000  2129.2100    980797200    8358678528
20140626103000  2135.1600  2149.4800  2150.0400  2134.8900   1386519200   12513769472
20140626113000  2149.7100  2146.5200  2150.2300  2142.5800    877351200    7563132928
20140626140000  2146.8100  2150.2100  2150.6000  2146.7100    940689600    8914817024
20140626150000  2150.5100  2149.0800  2151.0100  2146.3500   1230556800   11610118144
20140627103000  2146.3700  2144.8100  2146.3700  2139.5000   1571768200   13430532096
20140627113000  2144.8300  2144.4200  2146.0000  2142.3600    992149400    8895715328
20140627140000  2144.4600  2158.4000  2158.7300  2144.1600   1299749600   11034376192
20140627150000  2158.3500  2150.2600  2159.4800  2148.6500   1408622400   12165048320
20140630103000  2152.3100  2161.4500  2166.1100  2152.3100   2027260600   18212962304
20140630113000  2161.4800  2167.1700  2167.5400  2159.8700    995944600    9188710400
20140630140000  2167.3200  2164.5400  2168.2200  2163.0900   1183114800   11137083392
20140630150000  2164.2600  2165.1200  2165.2300  2159.9700   1224098800   11738816512
20140701103000  2169.2000  2162.0300  2170.7600  2161.1000   1898048000   17652127744
20140701113000  2161.9600  2161.0100  2167.4500  2159.6400   1197308000   11289378816
20140701140000  2161.1600  2161.3300  2162.2900  2157.1600    991876000    9122834432
20140701150000  2161.4200  2164.5600  2164.8300  2160.9900   1245078000   11871944704
20140702103000  2164.0000  2168.3600  2170.4400  2160.6700   1854996000   17715281920
20140702113000  2168.2300  2156.9700  2168.7000  2155.8000   1166181200   10989819904
20140702140000  2156.8300  2164.7200  2164.8400  2155.8000   1182505600    9742780416
20140702150000  2164.7500  2170.8700  2171.5100  2164.6000   1764867200   14825775104
20140703103000  2169.0000  2174.7700  2175.7400  2164.9700   1995523600   17597491200
20140703113000  2174.8700  2178.5100  2182.8500  2170.8900   1582405600   12666949632
20140703140000  2178.4400  2184.2800  2184.8900  2177.5800   1304546800   12181407744
20140703150000  2184.7100  2180.1900  2184.7100  2177.4700   1486592800   13579091968
20140704103000  2180.4400  2176.3800  2183.7700  2175.7300   1898382800   16937895936
20140704113000  2176.7000  2176.1200  2179.2600  2175.6500   1073435200   10312486912
20140704140000  2176.4000  2178.4000  2180.3500  2174.0700   1014869600    8631760896
20140704150000  2178.4200  2178.7000  2182.3900  2177.5400   1298422800   12107890688
20140707103000  2178.5500  2176.2200  2186.0000  2174.5400   1852456800   16970789888
20140707113000  2176.3600  2172.3400  2178.4700  2171.0900   1004606800    9813224448
20140707140000  2172.6500  2174.3700  2175.9500  2171.3200    949168800    9379176448
20140707150000  2174.5700  2176.2900  2178.5700  2174.0000   1218001200   11500687360
20140708103000  2174.8300  2165.8300  2176.2800  2163.4200   1530627500   14097500160
20140708113000  2165.9400  2173.6100  2173.6100  2164.4500    984441100    8907958272
20140708140000  2173.4900  2178.8200  2180.4400  2172.7000   1136493400   10069723136
20140708150000  2178.8900  2180.4700  2180.7800  2177.0900   1422798000   12942084096
20140709103000  2178.1400  2172.9200  2178.4400  2172.9200   1746860000   16646632448
20140709113000  2173.1600  2170.3800  2173.1600  2168.3900   1061410000   10690362368
20140709140000  2170.4500  2164.9800  2173.7800  2163.6900   1359496800   13261434880
20140709150000  2164.7200  2148.7100  2164.7200  2148.3900   2034438000   18381819904
20140710103000  2146.6000  2146.7600  2151.7400  2144.0400   1695082800   16458800128
20140710113000  2146.6700  2148.9300  2148.9500  2143.7600   1329850200   10991598592
20140710140000  2148.7800  2145.1300  2151.1700  2144.4200   1137446600   10204870656
20140710150000  2144.4800  2142.8500  2147.4500  2139.6700   1410870000   13276401664
20140711103000  2136.3200  2152.2500  2153.6500  2134.8100   2062146000   17758500000
20140711113000  2151.9900  2148.3500  2154.4500  2146.8900   1342202800   11714350000
20140711140000  2148.4000  2148.4500  2154.6600  2146.6800   1327786400   10187080000
20140711150000  2148.3800  2148.0100  2148.7500  2144.2400   1405292000   11891900000
20140714103000  2149.5400  2149.0900  2153.9000  2147.6100   1911269200   16361187328
20140714113000  2148.9800  2154.8600  2155.0300  2145.4500   1195380200   11548489728
20140714140000  2154.9400  2167.0900  2167.0900  2154.9400   1699753400   16126251008
20140714150000  2167.1700  2171.7600  2171.8700  2164.4800   1809483600   16431161344
20140715103000  2170.0900  2172.8400  2176.1200  2166.8500   2234554600   22793236480
20140715113000  2172.9100  2173.0300  2174.8200  2170.8400   1561512600   14288949248
20140715140000  2173.0300  2167.7200  2174.8600  2167.5500   1715697600   13073981440
20140715150000  2167.5700  2174.9800  2174.9800  2165.2100   1669804800   14148706304
20140716103000  2172.8200  2177.8800  2183.0800  2171.4300   2914619600   21680351232
20140716113000  2177.7600  2178.4100  2178.5000  2170.5800   1808619200   12756785152
20140716140000  2178.5600  2169.7000  2179.4000  2166.8000   1850947200   14009696256
20140716150000  2169.5600  2170.8700  2173.2300  2168.1500   1581837200   12679221248
20140717103000  2166.8300  2160.7800  2166.8300  2156.3400   2188051600   15686523904
20140717113000  2160.8600  2153.1200  2161.8200  2152.5200   1213821200   10041893888
20140717140000  2152.6700  2152.6800  2155.7600  2151.7200    966760000    7906623488
20140717150000  2152.8600  2157.0700  2157.3000  2147.1200   1576724000   12719603712
20140718103000  2147.6600  2165.6500  2167.3900  2145.4600   2305289200   17665921024
20140718113000  2166.1000  2171.8200  2172.9500  2163.1900   1490633200   12554608640
20140718140000  2171.8100  2167.0700  2176.2100  2166.7700   1367130800   11818102784
20140718150000  2167.1600  2164.1400  2167.1600  2160.3600   1384276400   11720286208
20140721103000  2164.2200  2166.7600  2171.9400  2164.1600   1899503200   17037986816
20140721113000  2166.5600  2165.7300  2167.2100  2162.0900   1056734800    9204171776
20140721140000  2165.8400  2166.2700  2167.3300  2159.3500   1033442000    9480187904
20140721150000  2166.2700  2166.3000  2168.4400  2163.2800   1427546000   12009283584
20140722103000  2162.4400  2176.5200  2179.6200  2162.2700   2233999200   18385526784
20140722113000  2176.4500  2193.7000  2194.5000  2174.3200   2059971200   17359245312
20140722140000  2194.2500  2193.6700  2197.5500  2190.4500   1720679600   15343149056
20140722150000  2193.6900  2192.7000  2196.0300  2191.3100   1839608400   15718191104
20140723103000  2191.3900  2206.5900  2210.1900  2191.0900   3327286000   27586205696
20140723113000  2207.4100  2199.0100  2207.6600  2197.7500   1501065200   12618635264
20140723140000  2199.3000  2199.7100  2206.2200  2198.9700   1661031200   13072224256
20140723150000  2199.5200  2197.8300  2200.3700  2190.6600   1932004800   15900934144
20140724103000  2199.8300  2214.0100  2229.7400  2199.8300   4543359600   37681549312
20140724113000  2213.9300  2225.8000  2225.9000  2211.7700   1927078000   16447545344
20140724140000  2226.0100  2239.2600  2239.8100  2225.9900   2964075200   24640581632
20140724150000  2239.2400  2237.0100  2239.4700  2233.5200   2509040800   21194694656
20140725103000  2243.0700  2240.5300  2247.4100  2239.1000   3337724800   26535069696
20140725113000  2240.8000  2248.3200  2248.3600  2239.6800   1915454800   16803059712
20140725140000  2248.4400  2247.2500  2251.7100  2246.8200   1964856400   16506888192
20140725150000  2246.7200  2260.4500  2260.6600  2245.1400   2679248000   22149545984
20140728103000  2272.3800  2300.7000  2304.5800  2272.3800   6805279200   52910215168
20140728113000  2300.3200  2315.9000  2331.2600  2299.7200   5057284000   40723623936
20140728140000  2315.7400  2322.7100  2326.9900  2315.7400   2920313600   24635408384
20140728150000  2322.4700  2323.9000  2326.6400  2317.8400   3204056000   27008172032
20140729103000  2326.0400  2322.8100  2331.5400  2316.2900   5292598800   41667629056
20140729113000  2322.5000  2326.7600  2330.7500  2319.5800   2278494800   20710502400
20140729140000  2326.5900  2334.8300  2342.7700  2326.2700   2808539200   23549116416
20140729150000  2334.4600  2331.3700  2334.9000  2322.1900   3047332000   26249297920
20140730103000  2324.6900  2331.7400  2338.8000  2324.4400   4832948800   40867328000
20140730113000  2331.4900  2320.8100  2331.7100  2316.1000   2800097600   23321866240
20140730140000  2320.3600  2330.0200  2330.8500  2317.9900   1956606400   16945512448
20140730150000  2330.3900  2322.0100  2331.0900  2319.0800   2712630400   22227599360
20140731103000  2321.9700  2322.7000  2331.3900  2316.5800   3693477200   32303439872
20140731113000  2322.8800  2325.9900  2331.5500  2322.4400   1927656400   17047117824
20140731140000  2325.9200  2328.4700  2331.3200  2323.2300   1718138400   14253912064
20140731150000  2328.7100  2350.2500  2350.5500  2328.1500   3759504800   29531099136
20140801103000  2341.2300  2348.8900  2363.4500  2339.4900   4320116400   35949735936
20140801113000  2349.5600  2352.6600  2360.8400  2348.6000   2032108400   17877770240
20140801140000  2352.7200  2370.8500  2371.0400  2351.1500   2216053600   18334199808
20140801150000  2371.4700  2329.4000  2371.4700  2328.9700   4063460800   33963483136
20140804103000  2336.6300  2350.8000  2350.8200  2332.2900   3542111200   29413969920
20140804113000  2350.6400  2359.8900  2360.3500  2343.2200   2287387200   20307578880
20140804140000  2359.7700  2359.2400  2366.9400  2354.0000   2428349600   21646573568
20140804150000  2358.6800  2375.6200  2375.6200  2358.3900   3413527200   29933764608
20140805103000  2376.8000  2363.3000  2380.6000  2359.0700   5015630800   42361962496
20140805113000  2364.3100  2365.7100  2369.5600  2357.4100   2078870800   18741219328
20140805140000  2365.4700  2358.8700  2366.4600  2353.8600   1938860800   17224167424
20140805150000  2358.9200  2369.3500  2369.6000  2357.4500   2152816800   19579625472
20140806103000  2358.2100  2338.9300  2358.2100  2334.5000   3923593200   33424101376
20140806113000  2338.7300  2355.4100  2355.4100  2337.6600   1968898000   17805664256
20140806140000  2355.1200  2365.3900  2365.6600  2353.2400   2726608800   21733355520
20140806150000  2365.4100  2363.2200  2371.6400  2358.8300   3015083200   23718174720
20140807103000  2363.6100  2354.3300  2369.2000  2348.4400   3813173600   29891854336
20140807113000  2354.2100  2346.8500  2367.1300  2343.0400   2807515200   22319087616
20140807140000  2346.8500  2343.2800  2349.0700  2338.6900   1964868800   16533078016
20140807150000  2343.1700  2327.4600  2343.2200  2326.3200   3087363200   25510436864
20140808103000  2329.1800  2321.4100  2337.8500  2320.8400   3058996600   25471991808
20140808113000  2321.2200  2332.1700  2334.9600  2319.3300   2017847000   16486748160
20140808140000  2332.3400  2329.6600  2339.1300  2329.6600   1596861200   13501648896
20140808150000  2330.1900  2331.1300  2331.9200  2324.4900   2000264800   17145274368
20140811103000  2338.0100  2354.4600  2356.0400  2337.1100   3010372800   27621615616
20140811113000  2354.3100  2361.0900  2361.2900  2352.3900   1885697600   17279924224
20140811140000  2361.4300  2364.4400  2365.6400  2361.4300   1905186400   17486422016
20140811150000  2364.7300  2365.3500  2366.8700  2360.3500   2358860000   20585938944
20140812103000  2361.1700  2348.6300  2361.1700  2348.6300   3191121200   29585543168
20140812113000  2348.8700  2355.7200  2355.7200  2344.9800   1983839600   18084655104
20140812140000  2355.6300  2352.0400  2356.4400  2347.4300   1916380000   16683614208
20140812150000  2352.1700  2357.0500  2357.3700  2349.5100   2090920000   18619957248
20140813103000  2358.4600  2365.4500  2365.4500  2351.6500   3572171200   28981475328
20140813113000  2365.3400  2341.5500  2370.5100  2335.8400   3120270400   27541002240
20140813140000  2341.3700  2346.6600  2349.5800  2338.2000   1875880800   16270544896
20140813150000  2346.5200  2358.9000  2358.9000  2344.2100   2476456800   21392244736
20140814103000  2357.2000  2355.4800  2361.5500  2348.2700   3280022800   27825602560
20140814113000  2355.5900  2352.7400  2357.8500  2349.5600   1875848800   15845310464
20140814140000  2352.9000  2353.5900  2363.0300  2351.5300   1906590800   16771039232
20140814150000  2353.7400  2335.9500  2354.8300  2334.0800   2734487200   23809482752
20140815103000  2337.9900  2343.9500  2345.9200  2333.1200   2790741400   21809405952
20140815113000  2344.4300  2357.0900  2359.1400  2342.7200   2084832200   18738278400
20140815140000  2357.2600  2361.6100  2366.9000  2357.0100   2141637600   20297834496
20140815150000  2362.3300  2360.6400  2365.6400  2352.2000   2342043200   21042696192
20140818103000  2366.2700  2370.9900  2379.7600  2366.2700   4209327600   34171035648
20140818113000  2370.8600  2369.9600  2371.1000  2361.2800   1950798400   17480355840
20140818140000  2370.0700  2367.1400  2374.1500  2365.6500   1954490000   17556238336
20140818150000  2366.9400  2374.5600  2374.7600  2366.5200   2336339200   20941283328
20140819103000  2378.8900  2375.3400  2379.4100  2371.1700   3686674400   35117678592
20140819113000  2375.0600  2368.9000  2379.4700  2368.5700   2192017600   20768440320
20140819140000  2368.8200  2368.5100  2371.5900  2359.9200   2806320800   22713204736
20140819150000  2368.4400  2374.7700  2374.7700  2359.0400   2899988800   24143437824
20140820103000  2371.6500  2363.8700  2371.6500  2363.1200   3476896400   32301312000
20140820113000  2363.8100  2368.8000  2371.8300  2363.5600   1907170800   17660332032
20140820140000  2368.6800  2372.4200  2375.3700  2366.5400   2143548800   18207678464
20140820150000  2372.2900  2366.1400  2372.8500  2360.9500   2601192800   23205482496
20140821103000  2365.7300  2355.4400  2367.2100  2352.3000   3250083600   29258686464
20140821113000  2356.0200  2341.7000  2356.7800  2341.6400   2198090800   20298850304
20140821140000  2341.2700  2343.8600  2343.8600  2333.5600   2313932800   20674174976
20140821150000  2343.6000  2354.2400  2354.2400  2342.5900   2306913600   21960351744
20140822103000  2352.3200  2355.1000  2364.5200  2351.0100   3083860800   31064338432
20140822113000  2354.5100  2361.8400  2361.9000  2351.4300   1619252800   15702126592
20140822140000  2361.9300  2360.7200  2363.4600  2356.2600   1770032000   16367538176
20140822150000  2360.5900  2365.3600  2368.4500  2358.0400   2509248000   22508457984
20140825103000  2367.0200  2347.3400  2367.6100  2346.9900   3285041600   29982646272
20140825113000  2346.8500  2345.3500  2347.2000  2338.4800   2028280400   17688563712
20140825140000  2345.1800  2351.7300  2354.2000  2341.1900   1756980400   16306434048
20140825150000  2351.8700  2342.8600  2357.6600  2342.0700   2667069600   21204852736
20140826103000  2339.6000  2342.1200  2350.1100  2336.3300   3088177600   26700818432
20140826113000  2341.9400  2334.7300  2346.3400  2334.5500   1478937200   13722028032
20140826140000  2334.2600  2327.1600  2334.4800  2321.4400   2428538000   21510152192
20140826150000  2327.1000  2324.0900  2327.3800  2317.2500   2388769600   21202030592
20140827103000  2323.7900  2329.9400  2331.7700  2322.9800   2471171200   23130777600
20140827113000  2329.9800  2332.5200  2336.6900  2329.1300   1488607200   13610571776
20140827140000  2332.8700  2326.3500  2334.2900  2325.9800   1228404400   11239161856
20140827150000  2326.3900  2327.5900  2328.8700  2324.5400   1579439600   14468165632
20140828103000  2328.0600  2331.3800  2336.3300  2324.4200   2523116800   24515223552
20140828113000  2331.1000  2317.0100  2331.4700  2316.9200   1398123200   13616496640
20140828140000  2316.7000  2312.7300  2318.9500  2309.6400   1398139600   12495257600
20140828150000  2313.6500  2311.2800  2324.4000  2311.2800   1729686000   15568990208
20140829103000  2317.3000  2321.5300  2322.3300  2313.2600   1940662000   18827376640
20140829113000  2321.5600  2322.2200  2327.1500  2320.5700   1264045600   11256780800
20140829140000  2322.3700  2325.5300  2328.3200  2322.0700   1079919600    9784901632
20140829150000  2325.5800  2338.2900  2338.7700  2325.4500   2036515200   18490908672
20140901103000  2340.9200  2348.0600  2348.6400  2338.7200   2556040800   25124200448
20140901113000  2347.7900  2348.3200  2348.7100  2338.6600   1458208000   13785059328
20140901140000  2348.5200  2353.4100  2354.7200  2346.7400   1779138400   16081727488
20140901150000  2353.6400  2355.3200  2355.5300  2348.4100   1938700000   18371256320
20140902103000  2359.8600  2357.5400  2360.4100  2350.0100   3212586400   30048129024
20140902113000  2357.3800  2358.1100  2360.1900  2352.5900   1923505600   18207358976
20140902140000  2358.0300  2374.0400  2376.8800  2358.0300   3009275200   27820339200
20140902150000  2374.1800  2386.4600  2387.5800  2374.0100   3298306400   30849966080
20140903103000  2389.6900  2411.1600  2414.0500  2389.6800   5329662400   50416586752
20140903113000  2411.0500  2403.0100  2411.4000  2399.5600   2825614400   27290464256
20140903140000  2403.2800  2407.4700  2411.5400  2403.2800   1909250400   19220955136
20140903150000  2407.0800  2408.8400  2412.3000  2405.6000   2908893600   26701185024
20140904103000  2411.9300  2405.8400  2413.9000  2404.1800   3534086400   33821224960
20140904113000  2406.0000  2413.5400  2413.8300  2405.8700   2156210800   21261905920
20140904140000  2413.3600  2414.8100  2419.8900  2412.0000   2098004400   21069029376
20140904150000  2414.6500  2426.2200  2427.0800  2414.6500   3338928000   32142540800
20140905103000  2433.1700  2436.3300  2444.7300  2432.7500   4688099600   43805523968
20140905113000  2436.3000  2434.7100  2438.8900  2427.9900   2918763600   26075742208
20140905140000  2435.0200  2437.4700  2440.5500  2434.2300   2237046400   21144616960
20140905150000  2438.4500  2449.2600  2450.5700  2437.6000   3511266400   32323436544
20140909103000  2452.2300  2445.9300  2454.8500  2437.2200   4396142400   40910876672
20140909113000  2445.6900  2442.8000  2451.2300  2442.0100   2297562400   21675118592
20140909140000  2442.7900  2443.1600  2450.8600  2441.9200   2606684800   21537177600
20140909150000  2442.6200  2445.2200  2446.0900  2439.4300   2519044800   23672037376
20140910103000  2435.5900  2431.3400  2435.5900  2422.9600   3855122800   34298578944
20140910113000  2431.3700  2423.3500  2435.9800  2422.8800   2291721200   21037221888
20140910140000  2423.4700  2430.3800  2430.5800  2423.0500   1946500000   16803065856
20140910150000  2430.4600  2432.4300  2437.0100  2428.9100   2824208000   25333817344
20140911103000  2430.6800  2440.3200  2441.7600  2427.4200   3824743200   36970680320
20140911113000  2440.0000  2444.2600  2461.4700  2440.0000   3710696800   35122737152
20140911140000  2444.4400  2421.3300  2444.8700  2417.4200   3200182400   30396850176
20140911150000  2421.3800  2423.4500  2428.0200  2419.4400   2562636000   24713117696
20140912103000  2418.7500  2423.0800  2424.2600  2412.6200   3449403200   33139734528
20140912113000  2423.1900  2421.6300  2426.7000  2416.5000   2630129600   20281935872
20140912140000  2421.6600  2427.3800  2433.1500  2421.6600   2181940800   18905858048
20140912150000  2427.2000  2438.3600  2438.3600  2427.2000   2654543200   24298233856
20140915103000  2433.0000  2422.7000  2435.3900  2419.0500   4561884800   40962740224
20140915113000  2422.6500  2425.8800  2427.9700  2421.7900   2221379200   20847579136
20140915140000  2426.4800  2434.2100  2438.1700  2425.9800   2519146400   23580565504
20140915150000  2434.5200  2437.1900  2439.1000  2431.9600   2922305600   27116806144
20140916103000  2440.3400  2425.1400  2442.9200  2424.0600   5601371200   44511834112
20140916113000  2424.9300  2436.0300  2436.8200  2417.0200   3640924800   28043988992
20140916140000  2436.6000  2428.0700  2441.6100  2423.3100   4440107200   31621267456
20140916150000  2428.1300  2388.7600  2428.1300  2387.1100   4991875200   43073077248
20140917103000  2395.3600  2396.6800  2400.4500  2386.2000   5182831600   38645075968
20140917113000  2396.6500  2389.2700  2405.3700  2387.9800   2549474800   19971350528
20140917140000  2389.1100  2391.0800  2395.1300  2379.1600   2269672800   18502881280
20140917150000  2390.9400  2401.3300  2401.8200  2390.8300   2524923200   20920164352
20140918103000  2396.3800  2401.8800  2404.6500  2389.9100   3715859200   29031815168
20140918113000  2401.9300  2413.3400  2414.1300  2395.3500   3148484000   23823415296
20140918140000  2414.2000  2402.9600  2414.8100  2397.9900   2283692000   18454654976
20140918150000  2402.8600  2408.6600  2409.1400  2398.9300   2444602400   20795449344
20140919103000  2409.3100  2409.9600  2419.2800  2406.6200   3190390800   26780798976
20140919113000  2409.7100  2410.0900  2410.5900  2402.3400   2226760400   18002411520
20140919140000  2409.9400  2420.6600  2421.6800  2409.0900   1935642400   17991282688
20140919150000  2420.8000  2425.2100  2429.9200  2420.3200   2828564000   25446547456
20140922103000  2419.3300  2404.3900  2419.3300  2399.3000   3505569600   30677884928
20140922113000  2404.5000  2384.6000  2404.7800  2384.1300   2472608000   21297000448
20140922140000  2384.0100  2389.3900  2389.3900  2380.0300   1856198400   16035524608
20140922150000  2389.1600  2378.9200  2389.2500  2374.1400   2389711200   20947648512
20140923103000  2379.5200  2388.1000  2393.6500  2379.5200   2735263600   24506466304
20140923113000  2388.2300  2396.5500  2396.6200  2381.8000   1710598800   15233826816
20140923140000  2396.3700  2400.9900  2401.9600  2394.5600   1974797600   17692393472
20140923150000  2400.7800  2399.4600  2402.2700  2394.0300   1982674400   18030993408
20140924103000  2391.4200  2398.6800  2404.8600  2387.2600   3527609600   28387651584
20140924113000  2398.8600  2420.9700  2421.0600  2398.7700   3348708800   26559361024
20140924140000  2420.5000  2441.0600  2443.7300  2420.5000   4194272000   36776894464
20140924150000  2440.3900  2441.8600  2443.5300  2435.4800   3200763200   28666028032
20140925103000  2453.4200  2454.1500  2459.4400  2449.1900   5274875200   43696644096
20140925113000  2454.7700  2452.5600  2455.5100  2444.2500   2477113600   21746122752
20140925140000  2452.2600  2459.2800  2462.5900  2451.0700   2725178400   23615111168
20140925150000  2459.7100  2436.9700  2459.7100  2429.8100   3389021600   30554750976
20140926103000  2430.8100  2434.9000  2435.4300  2420.5100   3704144000   31044982784
20140926113000  2434.7500  2435.7400  2439.6200  2431.4800   2039052000   18040854528
20140926140000  2435.8900  2434.7400  2435.8900  2425.3300   2013745600   18070351872
20140926150000  2435.2600  2437.2000  2438.6700  2434.0500   2273008000   20601192448
20140929103000  2443.9100  2441.9100  2453.6700  2439.8900   4905456800   43744520000
20140929113000  2441.8600  2447.4600  2448.5700  2439.7300   2152338400   19659380000
20140929140000  2447.3000  2438.0600  2449.0600  2436.6800   2467209600   22543890000
20140929150000  2438.4300  2447.8000  2448.4700  2435.7500   2815164800   25516010000
20140930103000  2452.1700  2453.8200  2454.7600  2444.2000   4365556400   37084090368
20140930113000  2453.6200  2444.5400  2454.5500  2444.4100   2383847600   20625391616
20140930140000  2444.7400  2450.2000  2451.3200  2444.3000   1751773600   16381349888
20140930150000  2449.8700  2450.9900  2454.8900  2444.5900   3079245600   27815723008
20141008103000  2460.8700  2455.2600  2461.2800  2445.2700   4423443600   39951020032
20141008113000  2455.3900  2463.4000  2463.6700  2452.9500   2248858800   21757075456
20141008140000  2463.7900  2468.4600  2473.4000  2462.4300   2597585600   25844289536
20141008150000  2468.8000  2478.3800  2478.3800  2466.8100   2925472000   28947726336
20141009103000  2480.2000  2480.3200  2488.0800  2476.7600   4417960000   41212772352
20141009113000  2480.3200  2463.4100  2482.6800  2461.3500   3512812000   29971890176
20141009140000  2463.0200  2474.5600  2480.3300  2462.1600   2561862400   21690474496
20141009150000  2474.2600  2481.9500  2482.1500  2471.9500   3299757600   27877490688
20141010103000  2472.1000  2473.2800  2478.0600  2465.2800   5706658800   45360087040
20141010113000  2473.4400  2468.7800  2482.0400  2468.3100   3134089200   26206240768
20141010140000  2468.4400  2470.0900  2470.1100  2457.8600   2904936800   23596179456
20141010150000  2470.2400  2466.7900  2472.5700  2461.9200   3017745600   26762469376
20141013103000  2457.4100  2436.8700  2460.2300  2432.7900   5858090400   49011724288
20141013113000  2436.7500  2441.3600  2444.2600  2430.5500   2150877600   20102344704
20141013140000  2441.2600  2446.7900  2448.8200  2441.1800   2260550400   18558156800
20141013150000  2446.4700  2454.9500  2455.3100  2443.9700   2889817600   25112256512
20141014103000  2451.0900  2458.7100  2460.6900  2449.3100   4428696000   35875700736
20141014113000  2458.5900  2455.4800  2467.8500  2455.0200   2676407200   23010267136
20141014140000  2456.6600  2442.7800  2456.6600  2442.3700   2347156000   21306634240
20141014150000  2442.8800  2446.5600  2446.9500  2436.4400   3287111200   26164043776
20141015103000  2444.5400  2431.7300  2450.6600  2431.3400   4496434800   35896156160
20141015113000  2431.3200  2461.0800  2461.0800  2431.2400   3182617200   29170642944
20141015140000  2461.8600  2455.4400  2465.3500  2455.1300   3233003200   26191745024
20141015150000  2455.5700  2463.8700  2464.1800  2454.9600   2668133600   23578746880
20141016103000  2448.9700  2459.4000  2460.2600  2441.9400   4638399200   39225843712
20141016113000  2459.3700  2477.3600  2479.7700  2459.1400   4770964800   35326861312
20141016140000  2477.5000  2462.9700  2480.2100  2460.3500   2934444000   24709849088
20141016150000  2462.9600  2444.3900  2466.8800  2444.3900   3472852800   29077970944
20141017103000  2443.2200  2426.7200  2456.0400  2424.9000   5192502400   41506426880
20141017113000  2427.2100  2429.0800  2431.1700  2410.7000   3597232800   29949136896
20141017140000  2428.7900  2437.0400  2440.4800  2425.4200   1887151200   17169760256
20141017150000  2437.1700  2441.7300  2446.5700  2437.1700   2599112000   24060305408
20141020103000  2448.4500  2450.0200  2455.6900  2442.0000   3309024800   32191070208
20141020113000  2450.5000  2447.1500  2452.4900  2441.9700   1818271600   15811620864
20141020140000  2446.9300  2450.3200  2455.7500  2446.5900   1683180400   15971880960
20141020150000  2450.0500  2454.7100  2456.5800  2448.3300   2333063200   20869029888
20141021103000  2453.4100  2455.1900  2459.0200  2446.4300   3444246800   31100129280
20141021113000  2455.0700  2446.0300  2455.7500  2445.0100   1835254800   17016598528
20141021140000  2445.7600  2443.8600  2445.7600  2435.9500   1957372800   17525235712
20141021150000  2443.9500  2433.3900  2444.1000  2432.6200   2387316800   20980236288
20141022103000  2434.8900  2437.0100  2439.5600  2429.3100   2572674000   24621121536
20141022113000  2436.4500  2443.4100  2447.4400  2435.5900   1690999200   17028694016
20141022140000  2443.8200  2428.6800  2445.3300  2425.3900   1894586800   17076625408
20141022150000  2428.8300  2418.6400  2430.4000  2417.5600   2707359200   23525302272
20141023103000  2415.4400  2418.4300  2424.5300  2410.0400   3568243200   29226663936
20141023113000  2418.3600  2400.9400  2422.6800  2400.4000   2430648800   19771387904
20141023140000  2400.6500  2406.8600  2408.8800  2393.2900   2211505600   18479570944
20141023150000  2406.1000  2395.9400  2406.5700  2392.7700   2138786400   18567827456
