time  open      close       high        low       volume         money
20120411000000  2494.5200  2520.0400  2541.1300  2489.3200   4251031000   43627983913
20120412000000  2522.8300  2570.4400  2570.8400  2516.5700   5648840900   59536950778
20120413000000  2575.0500  2580.4500  2593.7900  2570.0300   5309264300   61892977442
20120416000000  2564.2300  2574.0400  2586.2000  2559.7800   4083970000   42650756402
20120417000000  2572.3600  2541.8800  2578.7600  2541.5300   3781546700   38328417080
20120418000000  2550.9100  2599.9100  2602.1100  2546.0000   5868840800   59361005883
20120419000000  2598.3300  2596.0600  2606.8600  2585.3000   4644810900   55512931549
20120420000000  2591.5100  2626.8400  2627.3800  2589.3500   6144637900   63829908072
20120423000000  2624.7500  2606.0400  2632.0900  2599.1100   5866493800   62073949557
20120424000000  2594.8000  2604.8700  2640.3000  2559.4600   7113955800   73150514001
20120425000000  2598.2300  2625.9900  2631.4400  2593.3300   6246805300   63529458933
20120426000000  2632.7200  2631.4900  2643.7700  2617.0900   5896566700   64377486667
20120427000000  2630.5500  2626.1600  2637.9200  2623.6000   4823358600   53345515969
20120502000000  2660.6700  2683.4900  2697.9500  2643.5300   8014865400   92366091966
20120503000000  2679.5200  2691.5200  2693.8800  2675.8100   5936109000   72337336415
20120504000000  2689.6200  2715.8800  2716.0300  2677.1400   6321808600   73699551125
20120507000000  2699.4500  2717.7800  2717.7800  2694.3200   6854731400   82715668565
20120508000000  2717.4100  2709.1200  2717.8200  2683.5600   6311084000   73744497984
20120509000000  2685.1900  2657.5100  2685.1900  2655.3200   5840028300   69482578578
20120510000000  2657.8700  2657.2100  2667.6800  2649.3800   4696257600   54056953614
20120511000000  2652.3100  2636.9200  2666.5700  2636.5200   4100614300   49392898299
20120514000000  2653.8100  2615.5300  2656.2800  2613.3500   5208248400   60331294491
20120515000000  2597.6400  2617.3700  2618.1800  2591.6000   4576727100   51374761939
20120516000000  2610.1600  2574.6500  2612.6300  2574.0800   4328027400   47863536278
20120517000000  2577.9600  2613.9400  2619.5900  2571.2000   4372838900   49203910040
20120518000000  2595.5500  2573.9800  2603.1900  2567.3000   4342212400   46907511775
20120521000000  2572.3700  2587.2300  2604.2200  2563.9700   3860209000   44300405781
20120522000000  2598.1700  2627.5300  2627.6000  2597.6000   4277352900   49392413014
20120523000000  2621.7900  2616.8700  2635.7800  2598.2900   4371953100   52563403310
20120524000000  2613.0900  2595.2600  2630.4100  2588.2100   4284406600   50064439874
20120525000000  2595.2600  2573.1000  2602.1700  2565.6500   3927300400   41420081778
20120528000000  2562.6000  2614.6900  2614.8500  2545.3400   5633927500   58412343035
20120529000000  2615.1400  2650.8500  2658.2600  2612.5600   7213563700   78681504585
20120530000000  2646.3700  2642.2600  2655.1600  2636.5200   5185543600   56976275428
20120531000000  2623.1600  2632.0400  2645.5900  2617.2300   4410746900   49875041384
20120601000000  2633.6000  2633.0000  2653.8600  2623.2900   4419105600   53843404285
20120604000000  2598.7300  2559.0300  2608.3200  2558.9200   5247850200   60615569451
20120605000000  2565.1900  2558.8400  2573.8900  2548.7600   3777991000   43553303591
20120606000000  2564.2300  2557.4000  2573.7400  2547.3300   3385769400   41316908581
20120607000000  2579.4300  2542.1800  2584.0400  2536.2600   3484118600   42053000073
20120608000000  2558.8400  2524.3300  2559.1300  2520.4100   4385642600   47638005888
20120611000000  2529.6000  2558.2600  2565.4300  2523.7700   4009826000   43449657466
20120612000000  2543.7600  2540.1800  2553.9100  2529.9500   3793667600   40259911520
20120613000000  2546.7900  2580.6400  2581.1100  2539.6300   4501456800   51291269477
20120614000000  2573.3300  2560.4200  2584.7100  2558.5700   4024793400   46331822555
20120615000000  2565.1900  2568.0500  2580.1700  2538.5700   4278607800   48868302897
20120618000000  2576.6300  2581.2100  2593.2200  2572.9900   3569362800   40852450181
20120619000000  2577.3600  2558.6200  2577.3600  2556.1000   3270055300   37020041266
20120620000000  2563.6400  2552.6100  2570.6600  2549.4400   2985063900   33573669769
20120621000000  2547.0500  2512.1800  2547.0500  2502.4200   3539673200   38607959039
20120625000000  2501.1600  2456.5200  2501.1600  2455.0100   4010673500   42503507171
20120626000000  2442.5600  2454.9100  2465.1200  2434.6400   3173400800   33896511717
20120627000000  2452.6700  2447.2000  2470.7600  2444.3400   3000755300   31437597414
20120628000000  2451.6600  2425.7300  2459.1900  2425.2400   3054311300   34418793210
20120629000000  2418.8600  2461.6100  2462.8200  2417.4900   3799494100   40976538386
20120702000000  2473.5500  2465.2400  2473.9700  2452.9900   4051007800   45651476527
20120703000000  2464.8500  2468.7200  2490.5500  2457.4500   3869335400   45004653879
20120704000000  2474.5300  2464.9200  2481.3400  2455.9900   3445214200   37837659888
20120705000000  2450.3000  2430.3700  2450.3000  2420.0000   3472614500   35946204421
20120706000000  2435.0600  2472.6100  2477.2300  2420.3600   4961060500   56601778899
20120709000000  2455.8900  2416.0400  2470.2000  2414.9500   4922330200   54601732513
20120710000000  2411.0000  2406.7100  2426.5300  2402.3700   3554998400   38539025245
20120711000000  2402.1800  2425.5700  2427.8000  2402.1500   3762431200   39851892244
20120712000000  2420.0400  2449.1800  2460.5600  2404.5800   5671769100   65137536868
20120713000000  2441.0100  2450.6300  2467.9900  2438.9800   3672525600   42013581196
20120716000000  2452.5900  2399.7300  2452.5900  2399.6100   4277187000   45844882072
20120717000000  2391.9000  2414.2000  2421.9300  2391.2800   3342432900   38285441648
20120718000000  2412.0600  2414.3400  2420.7800  2373.6500   4175178800   44325492550
20120719000000  2407.4400  2424.3200  2444.0600  2401.2900   4694905200   47704038961
20120720000000  2415.7100  2398.4500  2423.8000  2392.1800   3761975400   36683623955
20120723000000  2379.8900  2365.4300  2379.8900  2357.5100   3239036900   33178928582
20120724000000  2353.2200  2375.9900  2392.3500  2352.8000   3031007900   31149105846
20120725000000  2368.3800  2360.0800  2381.0400  2357.4700   2489650100   25730598144
20120726000000  2360.1300  2347.4900  2374.8700  2344.7000   3131409400   31326395007
20120727000000  2353.9400  2349.1100  2364.9800  2341.2900   3109052500   33048182067
20120730000000  2350.7800  2335.7900  2367.0300  2334.0000   3048485100   29907972257
20120731000000  2336.8800  2332.9200  2350.0700  2329.5100   3209972300   31196332451
20120801000000  2332.1300  2358.6500  2371.1200  2331.9500   3142084800   31277764382
20120802000000  2354.0700  2334.8800  2358.5600  2325.6100   3151615900   29751166648
20120803000000  2340.2500  2353.7400  2354.1600  2329.9300   2976978500   31106947335
20120806000000  2350.1200  2385.6100  2388.3600  2348.1200   4182066500   43686686303
20120807000000  2383.2600  2388.8700  2390.7800  2379.4500   3828548900   40403711505
20120808000000  2390.9600  2389.8000  2405.1800  2382.8200   3781045100   41340862162
20120809000000  2388.4300  2411.7000  2412.1400  2378.8500   3565895100   43256096919
20120810000000  2409.9400  2399.7500  2413.4200  2395.9100   3470299500   40699222527
20120813000000  2394.5000  2351.9300  2394.5000  2350.8100   4478354600   46249676189
20120814000000  2352.6600  2357.0200  2357.8500  2324.9100   3985006600   42404687531
20120815000000  2350.0200  2331.6100  2350.0200  2330.1500   3058017600   30332554840
20120816000000  2327.9100  2319.6700  2335.4000  2317.0600   2590290500   27076003542
20120817000000  2318.4300  2313.4800  2322.8900  2295.1600   2606571700   28629966797
20120820000000  2294.9000  2301.7900  2307.4100  2279.9500   2740203300   27174816852
20120821000000  2301.9300  2313.7000  2327.3800  2296.5500   3489510000   34757869338
20120822000000  2315.1400  2295.5900  2317.3700  2285.7600   3170841200   31547519179
20120823000000  2298.1800  2302.2000  2311.6500  2285.3700   3133534200   33789603948
20120824000000  2295.6800  2275.6800  2299.3000  2274.5700   3186959100   32986336544
20120827000000  2268.4900  2228.2000  2268.4900  2228.1500   3738619100   35384156112
20120828000000  2226.9000  2238.4100  2250.6000  2222.0000   3377361500   30331076332
20120829000000  2230.2000  2214.8100  2240.1100  2214.4300   2901064800   27396186648
20120830000000  2204.5100  2211.3700  2223.2000  2188.7200   3549131000   33867206099
20120831000000  2205.5700  2204.8700  2218.8700  2203.1200   2596498600   23340891008
20120903000000  2201.1200  2228.3700  2236.5600  2197.7100   3854859200   35299176728
20120904000000  2231.7200  2204.4100  2234.8800  2199.5100   3485268800   33220203922
20120905000000  2199.7400  2199.8800  2209.5400  2186.9600   3475182400   30445168179
20120906000000  2204.4400  2217.8200  2218.6800  2199.8600   3169588400   26873315868
20120907000000  2233.9100  2317.1800  2341.5200  2233.9100   9452976400   84302249171
20120910000000  2320.5600  2326.6700  2334.5000  2313.5700   6533055400   63252038538
20120911000000  2316.5300  2311.8900  2316.5300  2294.8200   4626071900   43389766043
20120912000000  2325.9300  2320.0700  2337.2000  2298.3000   4962251800   46485174475
20120913000000  2316.6800  2298.4600  2325.5300  2298.3700   4204984900   38023998305
20120914000000  2324.0100  2315.5400  2332.4200  2298.8300   6157181400   55438612876
20120917000000  2312.0500  2258.7000  2314.9900  2258.1800   4898473400   43753169666
20120918000000  2249.4300  2235.2400  2253.1400  2228.0400   3322869600   30171497189
20120919000000  2237.2200  2246.2400  2249.2400  2229.4900   3434970600   32607010935
20120920000000  2236.1900  2195.9500  2236.1900  2194.2200   4254577900   38385856464
20120921000000  2190.3300  2199.0600  2217.4700  2186.5300   3812059300   34043368088
20120924000000  2183.9700  2215.5200  2225.8000  2172.8800   3750168600   33608761246
20120925000000  2209.9700  2210.1500  2225.3300  2202.3800   2787701900   26677064455
20120926000000  2208.9100  2184.8900  2216.8200  2181.0800   2745462600   24918916453
20120927000000  2186.0000  2251.7200  2266.3000  2185.7700   5301690000   48210577766
20120928000000  2235.0600  2293.1100  2297.0300  2234.3200   5787582500   54431465854
20121008000000  2291.9600  2270.0500  2305.1800  2258.1100   3553442400   33915840250
20121009000000  2281.7500  2320.1600  2327.7300  2281.7500   5254888700   48330196363
20121010000000  2314.5900  2324.1200  2325.7500  2304.6100   4268623800   37873996221
20121011000000  2315.9000  2302.5300  2321.3500  2300.9300   4130065500   36172963459
20121012000000  2311.2800  2304.5300  2332.1500  2287.0100   3687414500   33205903773
20121015000000  2306.0100  2294.8600  2307.8800  2278.4600   2865174600   28569021615
20121016000000  2293.2400  2298.1600  2315.4500  2287.5900   3205967900   32705140504
20121017000000  2307.3600  2300.8000  2312.1700  2280.8200   3334940900   31270899032
20121018000000  2307.4900  2336.0800  2341.1200  2305.8800   5061510000   45050292530
20121019000000  2335.1100  2332.4700  2342.5300  2328.7300   3592773200   33173031578
20121022000000  2320.4700  2341.5900  2347.8900  2315.8900   3436828600   32815273277
20121023000000  2340.8900  2312.0800  2344.0400  2309.2500   3722127200   33716876575
20121024000000  2303.4000  2307.7800  2321.4300  2302.1700   3754244500   30392377974
20121025000000  2306.7300  2291.2400  2322.9200  2288.6000   4435153100   33183528714
20121026000000  2291.3100  2247.9100  2293.1800  2237.0600   4090051900   34530067051
20121029000000  2241.8000  2235.8500  2248.1400  2227.6500   2758132500   25328650697
20121030000000  2236.3200  2239.8800  2257.9500  2231.7800   3408312500   29516628523
20121031000000  2241.4300  2254.8200  2256.0900  2233.6800   3716979500   30634360248
20121101000000  2256.6100  2297.8800  2305.6300  2256.4100   5076172900   45602138249
20121102000000  2297.9000  2306.7700  2309.6700  2284.7200   3983328800   34893875754
20121105000000  2302.7400  2301.8800  2318.2300  2290.1400   3951037200   33663152794
20121106000000  2301.9800  2292.2100  2304.0500  2260.5100   3928062700   34473381993
20121107000000  2288.7600  2287.5100  2300.8900  2277.0200   3306740300   30278449435
20121108000000  2269.5800  2245.4100  2275.4000  2245.4000   3542647500   30411864845
20121109000000  2241.7600  2240.9200  2252.2000  2235.2300   3050696800   24374277793
20121112000000  2242.9600  2251.8500  2254.7000  2232.7400   3472168500   29040821378
20121113000000  2250.8400  2212.4400  2250.8400  2208.7200   3408370400   28818451577
20121114000000  2213.0900  2223.1100  2225.1200  2206.0000   2675879000   23592323468
20121115000000  2210.7500  2193.6200  2220.9900  2193.5200   2831915100   23778694920
20121116000000  2189.5100  2177.2400  2191.6100  2162.9800   3024778600   26118247405
20121119000000  2175.1800  2174.9900  2176.4900  2149.5400   2697866600   26737221714
20121120000000  2180.2000  2164.8800  2184.3300  2163.5300   2394891600   22999196160
20121121000000  2165.4100  2194.9000  2195.4600  2151.3800   3050848200   27121949931
20121122000000  2181.1800  2177.5500  2185.5800  2169.6600   2291235100   21536153037
20121123000000  2184.4100  2192.6800  2202.4700  2179.7300   2866749300   26307630050
20121126000000  2187.2400  2175.6000  2191.3600  2172.1000   2474269600   22231498412
20121127000000  2168.5900  2150.6400  2173.4600  2150.2200   3194674600   26149735216
20121128000000  2142.5000  2129.1600  2144.8000  2126.0300   3000933900   24423321714
20121129000000  2128.8000  2115.6800  2140.8800  2114.4800   2967062500   24016256021
20121130000000  2114.2400  2139.6600  2142.8600  2109.9600   3640691100   28552066162
20121203000000  2136.7000  2108.8500  2152.6100  2108.1500   4018676200   34173653616
20121204000000  2104.9300  2131.4700  2135.6600  2102.1400   3622591500   31732336903
20121205000000  2128.3900  2207.8800  2219.0900  2126.7900   8248710300   69109050480
20121206000000  2205.6100  2203.6000  2216.9800  2191.2300   4857468900   42758570153
20121207000000  2203.8900  2246.7600  2250.5300  2198.1100   7616974800   64996499283
20121210000000  2254.9100  2271.0500  2276.2800  2250.4400   7337547500   61399772028
20121211000000  2263.2100  2258.5000  2274.9900  2254.3000   5146870300   45087981874
20121212000000  2257.7300  2267.7700  2273.2100  2247.9500   4500645400   39182538242
20121213000000  2260.6000  2242.6400  2266.7200  2242.5600   4194210000   36665684856
20121214000000  2245.6400  2355.8600  2357.1100  2245.6400  11089256200   93934741143
20121217000000  2359.2000  2366.7000  2380.0000  2358.6600   9408819500   85000820332
20121218000000  2361.0900  2368.1200  2398.6300  2347.0800   8578484900   78802837302
20121219000000  2362.8000  2371.1100  2387.1400  2358.0300   6329253000   61140748228
20121220000000  2361.3200  2384.8200  2391.9200  2346.5500   6565546200   63028692015
20121221000000  2386.3800  2372.0000  2414.2200  2365.0300   6871415800   66887708129
20121224000000  2368.0100  2381.2200  2396.7200  2367.0400   5308700400   54121541302
20121225000000  2373.8800  2448.3900  2459.3000  2365.4100   9550235000   89877770350
20121226000000  2445.9900  2457.6200  2458.0100  2441.6400   7159182800   68406242066
20121227000000  2464.7800  2444.5900  2479.7900  2443.6800   7325506700   69327603833
20121228000000  2448.0800  2480.0500  2481.5900  2444.3800   6716632100   66053288179
20121231000000  2485.5600  2522.9500  2522.9500  2485.5600   8200229300   81149079560
20130104000000  2551.8100  2524.4100  2558.5300  2498.8900   9798818200   95579245007
20130107000000  2518.0500  2535.9900  2545.9700  2511.6000   7516799300   73167512509
20130108000000  2534.6500  2525.3300  2540.5100  2502.4900   7183710000   76498061772
20130109000000  2518.1000  2526.1300  2534.2400  2504.3000   7023117000   74233596955
20130110000000  2525.5900  2530.5700  2553.3500  2513.7300   7108586200   71159045499
20130111000000  2533.4900  2483.2300  2539.7900  2473.7000   7423917600   72775921987
20130114000000  2474.1800  2577.7200  2583.6300  2474.0000   9355409100   96853471373
20130115000000  2579.1300  2595.8600  2605.4100  2576.9200   9862080500  101356961358
20130116000000  2591.3600  2577.0900  2600.0900  2540.5200   9353608400   95564995007
20130117000000  2570.7100  2552.7600  2575.0600  2539.6700   6991523900   71716118533
20130118000000  2568.6900  2595.4400  2607.4500  2553.4500   7794030300   77435163470
20130121000000  2605.6500  2610.9000  2611.2000  2582.6500   8413374200   85357442058
20130122000000  2610.3900  2596.9000  2620.0300  2578.1800  10576627500  102261160399
20130123000000  2588.2000  2607.4600  2611.4100  2576.3600   7573944400   72758926411
20130124000000  2606.4300  2582.7600  2663.4000  2564.2100  11127717200  109537680297
20130125000000  2580.8800  2571.6700  2591.5100  2567.1100   5848735900   60689373994
20130128000000  2577.2700  2651.8600  2651.9700  2577.2700   9127479000   98173275704
20130129000000  2655.3800  2675.8700  2685.5300  2646.1500  10104022900  108827009893
20130130000000  2678.4300  2688.7100  2689.6800  2662.0600   9987499000  100856652553
20130131000000  2690.9500  2686.8800  2696.8800  2671.3300   9674010100   94476820552
20130201000000  2677.1900  2743.3200  2744.3200  2671.2700  10387951500  110560933901
20130204000000  2753.6900  2748.0300  2768.5000  2731.0800  12793917900  136119589827
20130205000000  2727.9300  2771.6800  2779.9500  2725.3600  11613081900  112701171610
20130206000000  2771.9100  2775.8400  2787.4600  2765.7400   8277927100   88989578113
20130207000000  2771.5300  2759.8700  2775.9700  2722.8700   8997814200   95978595584
20130208000000  2755.6500  2771.7200  2791.3000  2747.9500   7742964400   82903631783
20130218000000  2784.0700  2737.4700  2787.7400  2731.5100   7643822700   81001366822
20130219000000  2735.0500  2685.6100  2740.7400  2674.3400   8062643100   82460808230
20130220000000  2686.0900  2702.6400  2703.1000  2665.2300   7001937700   73636360656
20130221000000  2675.7400  2610.5500  2675.7400  2584.7600  10065798400  103619498796
20130222000000  2607.6500  2596.6000  2618.4800  2591.1500   6020485200   65899100176
20130225000000  2607.1500  2604.9600  2628.7000  2590.7900   5316194200   55614493314
20130226000000  2587.3800  2567.5900  2631.0900  2564.6700   8000306500   83373960556
20130227000000  2576.0500  2594.6800  2615.2500  2569.3800   6322674300   64612274221
20130228000000  2611.9400  2673.3300  2673.7100  2594.0000   8692259500   92235377254
20130301000000  2671.8400  2668.8400  2680.8500  2626.9900   7334375300   80342747703
20130304000000  2619.4200  2545.7200  2619.5700  2528.6900  11061910300  112585043728
20130305000000  2547.8900  2622.8100  2623.1700  2541.7700   8966115200   92357133815
20130306000000  2634.8700  2650.2000  2658.1400  2620.4300   9582965200   95048891279
20130307000000  2639.7800  2619.4800  2658.9700  2592.8700   9408266600   96498095994
20130308000000  2622.6800  2606.9300  2632.6200  2601.9600   5942955700   63054592405
20130311000000  2600.2800  2592.3700  2611.6500  2574.1700   5094643600   52460900851
20130312000000  2590.3900  2555.6100  2619.5100  2530.2500   7193514100   71675127580
20130313000000  2551.7300  2527.4900  2556.7700  2515.0600   5643046000   56003723639
20130314000000  2517.7400  2534.2700  2546.7000  2514.4600   4760575600   49929775447
20130315000000  2533.7200  2539.8700  2600.0900  2504.4600   8137218500   82749877355
20130318000000  2526.0800  2502.4900  2544.6200  2499.8300   5981277800   63093556699
20130319000000  2507.4000  2525.1000  2532.0700  2491.8500   5453647600   55601011985
20130320000000  2526.9700  2610.1700  2610.1700  2526.8300   9070062200   91271022200
20130321000000  2611.5800  2614.9900  2626.5400  2598.5100   6955275600   71642665537
20130322000000  2612.2600  2618.3100  2625.5300  2603.3400   5564714100   55882142445
20130325000000  2628.4100  2613.1000  2641.6100  2607.6100   5626140200   58004930851
20130326000000  2601.9600  2575.0500  2607.3600  2554.9700   6396296100   65306571624
20130327000000  2575.7300  2583.5300  2611.9400  2566.3400   5690651700   58652246310
20130328000000  2535.9900  2499.3000  2535.9900  2495.0800   8757840500   84725899121
20130329000000  2502.7800  2495.0800  2509.1100  2482.4900   5240213700   52055540480
20130401000000  2486.4300  2493.1900  2507.8200  2483.7300   4734602200   47159820558
20130402000000  2495.8400  2486.3900  2524.4600  2475.0000   5568415200   55637391748
20130403000000  2493.8800  2483.5500  2507.1400  2474.9300   4556422100   45156719409
20130408000000  2443.2400  2472.3000  2473.3100  2429.5000   5329677200   55249297714
20130409000000  2477.2900  2489.4300  2505.2900  2477.2900   5238982400   54947035592
20130410000000  2487.9800  2485.3100  2495.5700  2466.1900   4750491300   51963820632
20130411000000  2502.5000  2477.8800  2508.5900  2476.4000   4298995800   43039949368
20130412000000  2476.3200  2462.1100  2489.1200  2460.1800   3991727800   40428047827
20130415000000  2453.9700  2436.8200  2461.6700  2430.1500   4653973400   44084843341
20130416000000  2419.5100  2459.5900  2461.0500  2416.6200   5528061300   53783255198
20130417000000  2457.8800  2458.4700  2465.2000  2437.3400   4469216400   46800831850
20130418000000  2440.7100  2464.8500  2478.4100  2434.7300   4286070700   46270137159
20130419000000  2469.9500  2533.8300  2542.4500  2469.3200   7552087600   76723675264
20130422000000  2525.1100  2530.6700  2539.0500  2518.2600   6251188300   63027024091
20130423000000  2532.2000  2449.4700  2532.2000  2448.2000   6065398200   61576157889
20130424000000  2452.7800  2495.5800  2511.2000  2446.5900   6305091600   62189421706
20130425000000  2486.8600  2467.8800  2505.4800  2456.5700   6055792700   59891284466
20130426000000  2477.7200  2447.3100  2488.5900  2439.8000   4712337800   46351986661
20130502000000  2434.6000  2449.6400  2453.7500  2423.0800   4701608800   47200448204
20130503000000  2457.5400  2492.9100  2521.1200  2457.5400   6233009100   63267042656
20130506000000  2502.9800  2525.9800  2533.8600  2500.4500   6041878000   61767951099
20130507000000  2519.3600  2529.9400  2539.3000  2507.7600   5449064300   59244949469
20130508000000  2542.2700  2542.8000  2562.0100  2531.2500   5955429400   60309148841
20130509000000  2542.3700  2527.7900  2543.3000  2507.7900   6024014500   64438292561
20130510000000  2519.5200  2540.8400  2546.9700  2515.1600   4881672800   50896689221
20130513000000  2542.4100  2530.7700  2547.6000  2516.7300   5409214700   55155093224
20130514000000  2526.0000  2493.3400  2526.1400  2479.8700   5488006400   56144573527
20130515000000  2493.9700  2506.9300  2507.4300  2491.9300   4418966000   47578585624
20130516000000  2501.1200  2552.7100  2553.0600  2487.7600   7079618200   76830436307
20130517000000  2550.4500  2592.0500  2598.7100  2547.7800   8185080100   83599367908
20130520000000  2597.1500  2609.6100  2627.6200  2590.0500   8633780300   94059415836
20130521000000  2607.3900  2614.8500  2617.4000  2594.2500   7150599400   75837813846
20130522000000  2613.4100  2618.0300  2630.0700  2603.7500   7419181700   78224126421
20130523000000  2604.9300  2582.8500  2624.0800  2579.3500   8482537000   81359908175
20130524000000  2591.4200  2597.2300  2608.3500  2572.8800   6073966900   62831235051
20130527000000  2593.5200  2599.5900  2611.9700  2589.7400   6419508000   66701652802
20130528000000  2600.6300  2644.3600  2644.3600  2585.9000   8419611200   86756736777
20130529000000  2648.9300  2642.5600  2661.2300  2640.8800   7927770900   81953853231
20130530000000  2633.9500  2634.3200  2647.4400  2623.5800   7014636800   71045065872
20130531000000  2638.7100  2606.4300  2645.5700  2604.7500   6252853300   65904433688
20130603000000  2605.9700  2602.6200  2625.9400  2596.0500   5977446800   63008705172
20130604000000  2600.5000  2565.6700  2600.5000  2556.0600   6631575000   63139420045
20130605000000  2565.3300  2560.5400  2570.0300  2545.1900   4563719300   47367057838
